"suite","experiment","replicate","time","resp"
"Face","10","1",31.416,144.234
"Face","10","1",32.416,79.86
"Face","10","1",33.416,50.166
"Face","10","1",34.416,40.437
"Face","10","1",35.416,38.24
"Face","10","1",36.416,38.243
"Face","10","1",37.416,36.55
"Face","10","1",38.416,37.05
"Face","10","2",1.458,2.855
"Face","10","2",2.458,2.592
"Face","10","2",3.458,2.872
"Face","10","2",4.458,2.709
"Face","10","2",5.458,2.685
"Face","10","2",6.458,2.828
"Face","10","2",7.458,2.776
"Face","10","2",8.458,3.088
"Face","10","2",9.458,3.109
"Face","10","2",10.458,3.53
"Face","10","2",11.458,3.834
"Face","10","2",12.458,3.934
"Face","10","2",13.458,4.685
"Face","10","2",14.458,5.537
"Face","10","2",15.458,6.551
"Face","10","2",16.458,7.588
"Face","10","2",17.458,9.48
"Face","10","2",18.458,11.468
"Face","10","2",19.458,14.419
"Face","10","2",20.458,18.164
"Face","10","2",21.458,23.527
"Face","10","2",22.458,30.355
"Face","10","2",23.458,39.422
"Face","10","2",24.458,51.052
"Face","10","2",25.458,65.548
"Face","10","2",26.458,78.85
"Face","10","2",27.458,91.165
"Face","10","2",28.458,107.09
"Face","10","2",29.458,125.794
"Face","10","2",30.458,143.79
"Face","10","2",31.458,156.058
"Face","10","2",32.458,128.493
"Face","10","2",33.458,66.801
"Face","10","2",34.458,47.274
"Face","10","2",35.458,40.345
"Face","10","2",36.458,38.348
"Face","10","2",37.458,38.3
"Face","10","2",38.458,38.448
"Face","10","3",1.5,2.64
"Face","10","3",2.5,2.25
"Face","10","3",3.5,2.657
"Face","10","3",4.5,2.664
"Face","10","3",5.5,2.375
"Face","10","3",6.5,2.708
"Face","10","3",7.5,2.709
"Face","10","3",8.5,2.823
"Face","10","3",9.5,3.114
"Face","10","3",10.5,3.288
"Face","10","3",11.5,3.865
"Face","10","3",12.5,3.922
"Face","10","3",13.5,4.575
"Face","10","3",14.5,5.196
"Face","10","3",15.5,6.423
"Face","10","3",16.5,7.263
"Face","10","3",17.5,8.986
"Face","10","3",18.5,10.786
"Face","10","3",19.5,13.989
"Face","10","3",20.5,16.919
"Face","10","3",21.5,22.475
"Face","10","3",22.5,28.064
"Face","10","3",23.5,36.749
"Face","10","3",24.5,47.363
"Face","10","3",25.5,60.707
"Face","10","3",26.5,73.123
"Face","10","3",27.5,84.989
"Face","10","3",28.5,100.241
"Face","10","3",29.5,119.344
"Face","10","3",30.5,135.659
"Face","10","3",31.5,152.274
"Face","10","3",32.5,155.375
"Face","10","3",33.5,89.761
"Face","10","3",34.5,43.604
"Face","10","3",35.5,37.698
"Face","10","3",36.5,37.051
"Face","10","3",37.5,36.459
"Face","10","3",38.5,36.809
"Face","11","1",1.475,2.936
"Face","11","1",2.475,2.799
"Face","11","1",3.475,2.809
"Face","11","1",4.475,2.771
"Face","11","1",5.475,2.646
"Face","11","1",6.475,2.796
"Face","11","1",7.475,2.955
"Face","11","1",8.475,2.887
"Face","11","1",9.475,3.276
"Face","11","1",10.475,3.288
"Face","11","1",11.475,3.878
"Face","11","1",12.475,3.969
"Face","11","1",13.475,4.517
"Face","11","1",14.475,5.138
"Face","11","1",15.475,6.163
"Face","11","1",16.475,7.13
"Face","11","1",17.475,8.434
"Face","11","1",18.475,10.122
"Face","11","1",19.475,12.722
"Face","11","1",20.475,15.499
"Face","11","1",21.475,19.607
"Face","11","1",22.475,24.407
"Face","11","1",23.475,31.82
"Face","11","1",24.475,40.355
"Face","11","1",25.475,51.263
"Face","11","1",26.475,64.085
"Face","11","1",27.475,76.734
"Face","11","1",28.475,94.014
"Face","11","1",29.475,114.904
"Face","11","1",30.475,134.819
"Face","11","1",31.475,158.76
"Face","11","1",32.475,166.534
"Face","11","1",33.475,127.137
"Face","11","1",34.475,72.024
"Face","11","1",35.475,48.673
"Face","11","1",36.475,44.114
"Face","11","1",37.475,41.667
"Face","11","1",38.475,42.163
"Face","11","2",1.516,2.699
"Face","11","2",2.516,2.694
"Face","11","2",3.516,2.543
"Face","11","2",4.516,2.589
"Face","11","2",5.516,2.567
"Face","11","2",6.516,2.562
"Face","11","2",7.516,2.702
"Face","11","2",8.516,2.761
"Face","11","2",9.516,3.067
"Face","11","2",10.516,3.283
"Face","11","2",11.516,3.612
"Face","11","2",12.516,4.019
"Face","11","2",13.516,4.234
"Face","11","2",14.516,5.062
"Face","11","2",15.516,5.852
"Face","11","2",16.516,7.06
"Face","11","2",17.516,8.158
"Face","11","2",18.516,10.121
"Face","11","2",19.516,12.475
"Face","11","2",20.516,15.336
"Face","11","2",21.516,19.118
"Face","11","2",22.516,24.293
"Face","11","2",23.516,31.067
"Face","11","2",24.516,39.49
"Face","11","2",25.516,49.822
"Face","11","2",26.516,61.964
"Face","11","2",27.516,74.381
"Face","11","2",28.516,94.21
"Face","11","2",29.516,115.587
"Face","11","2",30.516,132.656
"Face","11","2",31.516,154.918
"Face","11","2",32.516,165.089
"Face","11","2",33.516,126.802
"Face","11","2",34.516,68.484
"Face","11","2",35.516,44.676
"Face","11","2",36.516,41.933
"Face","11","2",37.516,40.644
"Face","11","2",38.516,40.195
"Face","11","3",1.558,2.689
"Face","11","3",2.558,2.593
"Face","11","3",3.558,2.767
"Face","11","3",4.558,2.628
"Face","11","3",5.558,2.472
"Face","11","3",6.558,2.823
"Face","11","3",7.558,2.752
"Face","11","3",8.558,2.888
"Face","11","3",9.558,3.047
"Face","11","3",10.558,3.304
"Face","11","3",11.558,3.634
"Face","11","3",12.558,3.933
"Face","11","3",13.558,4.475
"Face","11","3",14.558,5.006
"Face","11","3",15.558,6.129
"Face","11","3",16.558,6.946
"Face","11","3",17.558,8.674
"Face","11","3",18.558,10.15
"Face","11","3",19.558,12.77
"Face","11","3",20.558,15.622
"Face","11","3",21.558,19.782
"Face","11","3",22.558,24.483
"Face","11","3",23.558,31.841
"Face","11","3",24.558,39.805
"Face","11","3",25.558,51.095
"Face","11","3",26.558,61.637
"Face","11","3",27.558,75.962
"Face","11","3",28.558,91.762
"Face","11","3",29.558,113.234
"Face","11","3",30.558,130.475
"Face","11","3",31.558,151.625
"Face","11","3",32.558,159.487
"Face","11","3",33.558,123.677
"Face","11","3",34.558,66.809
"Face","11","3",35.558,46.298
"Face","11","3",36.558,41.096
"Face","11","3",37.558,39.734
"Face","11","3",38.558,39.482
"Face","12","1",1.533,4.164
"Face","12","1",2.533,3.594
"Face","12","1",3.533,3.623
"Face","12","1",4.533,3.633
"Face","12","1",5.533,3.271
"Face","12","1",6.533,3.569
"Face","12","1",7.533,3.544
"Face","12","1",8.533,3.547
"Face","12","1",9.533,3.895
"Face","12","1",10.533,3.876
"Face","12","1",11.533,4.433
"Face","12","1",12.533,4.398
"Face","12","1",13.533,5.082
"Face","12","1",14.533,4.811
"Face","12","1",15.533,6.104
"Face","12","1",16.533,6.61
"Face","12","1",17.533,8.071
"Face","12","1",18.533,9.112
"Face","12","1",19.533,11.141
"Face","12","1",20.533,13.141
"Face","12","1",21.533,16.294
"Face","12","1",22.533,19.52
"Face","12","1",23.533,25.003
"Face","12","1",24.533,30.51
"Face","12","1",25.533,39.328
"Face","12","1",26.533,48.202
"Face","12","1",27.533,63.318
"Face","12","1",28.533,80.018
"Face","12","1",29.533,97.812
"Face","12","1",30.533,121.68
"Face","12","1",31.533,145.286
"Face","12","1",32.533,160.284
"Face","12","1",33.533,147.023
"Face","12","1",34.533,100.105
"Face","12","1",35.533,69.563
"Face","12","1",36.533,56.095
"Face","12","1",37.533,48.921
"Face","12","1",38.533,49.225
"Face","12","2",1.575,2.419
"Face","12","2",2.575,2.388
"Face","12","2",3.575,2.311
"Face","12","2",4.575,2.456
"Face","12","2",5.575,2.379
"Face","12","2",6.575,2.344
"Face","12","2",7.575,2.544
"Face","12","2",8.575,2.376
"Face","12","2",9.575,2.853
"Face","12","2",10.575,2.716
"Face","12","2",11.575,3.187
"Face","12","2",12.575,3.229
"Face","12","2",13.575,3.752
"Face","12","2",14.575,4.148
"Face","12","2",15.575,4.525
"Face","12","2",16.575,5.244
"Face","12","2",17.575,6.013
"Face","12","2",18.575,7.04
"Face","12","2",19.575,8.298
"Face","12","2",20.575,9.95
"Face","12","2",21.575,12.002
"Face","12","2",22.575,14.436
"Face","12","2",23.575,17.4
"Face","12","2",24.575,21.794
"Face","12","2",25.575,26.622
"Face","12","2",26.575,32.868
"Face","12","2",27.575,40.319
"Face","12","2",28.575,49.872
"Face","12","2",29.575,59.697
"Face","12","2",30.575,74.346
"Face","12","2",31.575,90.417
"Face","12","2",32.575,106.023
"Face","12","2",33.575,122.351
"Face","12","2",34.575,136.005
"Face","12","2",35.575,138.277
"Face","12","2",36.575,115.867
"Face","12","2",37.575,79.617
"Face","12","2",38.575,59.613
"Face","13","1",1.59,3.85
"Face","13","1",2.59,3.44
"Face","13","1",3.59,3.34
"Face","13","1",4.59,3.4
"Face","13","1",5.59,3.35
"Face","13","1",6.59,3.62
"Face","13","1",7.59,3.66
"Face","13","1",8.59,3.93
"Face","13","1",9.59,4.3
"Face","13","1",10.59,4.8
"Face","13","1",11.59,5.45
"Face","13","1",12.59,6.43
"Face","13","1",13.59,7.36
"Face","13","1",14.59,8.87
"Face","13","1",15.59,10.33
"Face","13","1",16.59,12.68
"Face","13","1",17.59,15.92
"Face","13","1",18.59,20.23
"Face","13","1",19.59,25.62
"Face","13","1",20.59,34.06
"Face","13","1",21.59,43.89
"Face","13","1",22.59,58.11
"Face","13","1",23.59,76.77
"Face","13","1",24.59,94.89
"Face","13","1",25.59,110.7
"Face","13","1",26.59,120.81
"Face","13","1",27.59,136.9
"Face","13","1",28.59,170.27
"Face","13","1",29.59,158.92
"Face","13","1",30.59,77.08
"Face","13","1",31.59,46.25
"Face","13","1",32.59,40.05
"Face","13","1",33.59,38.73
"Face","13","1",34.59,38.25
"Face","13","1",35.59,36.36
"Face","13","1",36.59,36.68
"Face","13","1",37.59,33.54
"Face","13","1",38.59,32.51
"Face","13","2",1.63,3.54
"Face","13","2",2.63,3.35
"Face","13","2",3.63,3.45
"Face","13","2",4.63,3.33
"Face","13","2",5.63,3.16
"Face","13","2",6.63,3.4
"Face","13","2",7.63,3.55
"Face","13","2",8.63,3.61
"Face","13","2",9.63,4.16
"Face","13","2",10.63,4.4
"Face","13","2",11.63,5.17
"Face","13","2",12.63,5.52
"Face","13","2",13.63,7.32
"Face","13","2",14.63,7.88
"Face","13","2",15.63,9.34
"Face","13","2",16.63,11.52
"Face","13","2",17.63,14.5
"Face","13","2",18.63,17.75
"Face","13","2",19.63,23.34
"Face","13","2",20.63,29.69
"Face","13","2",21.63,39.7
"Face","13","2",22.63,52.77
"Face","13","2",23.63,70.5
"Face","13","2",24.63,87.87
"Face","13","2",25.63,108.34
"Face","13","2",26.63,120.36
"Face","13","2",27.63,135.78
"Face","13","2",28.63,158.92
"Face","13","2",29.63,179.06
"Face","13","2",30.63,112.61
"Face","13","2",31.63,50.92
"Face","13","2",32.63,40.63
"Face","13","2",33.63,40.56
"Face","13","2",34.63,39.73
"Face","13","2",35.63,42.72
"Face","13","2",36.63,38.52
"Face","13","2",37.63,36.52
"Face","13","2",38.63,35.13
"Face","13","3",1.67,3.13
"Face","13","3",2.67,3.15
"Face","13","3",3.67,2.93
"Face","13","3",4.67,2.98
"Face","13","3",5.67,2.93
"Face","13","3",6.67,2.85
"Face","13","3",7.67,3.31
"Face","13","3",8.67,3.3
"Face","13","3",9.67,3.92
"Face","13","3",10.67,4.18
"Face","13","3",11.67,4.8
"Face","13","3",12.67,5.38
"Face","13","3",13.67,6.35
"Face","13","3",14.67,7.67
"Face","13","3",15.67,9.25
"Face","13","3",16.67,11.02
"Face","13","3",17.67,14.05
"Face","13","3",18.67,17.43
"Face","13","3",19.67,23.11
"Face","13","3",20.67,29.3
"Face","13","3",21.67,39.64
"Face","13","3",22.67,51.18
"Face","13","3",23.67,68.61
"Face","13","3",24.67,84.7
"Face","13","3",25.67,104.43
"Face","13","3",26.67,114.54
"Face","13","3",27.67,131.85
"Face","13","3",28.67,157.15
"Face","13","3",29.67,172.44
"Face","13","3",30.67,109.88
"Face","13","3",31.67,54.79
"Face","13","3",32.67,40.7
"Face","13","3",33.67,39.31
"Face","13","3",34.67,39.61
"Face","13","3",35.67,38.42
"Face","13","3",36.67,37.95
"Face","13","3",37.67,35.38
"Face","13","3",38.67,35.08
"Face","14","1",1.67,3
"Face","14","1",2.67,2.97
"Face","14","1",3.67,3.06
"Face","14","1",4.67,2.91
"Face","14","1",5.67,2.97
"Face","14","1",6.67,3.19
"Face","14","1",7.67,3.47
"Face","14","1",8.67,3.79
"Face","14","1",9.67,4.44
"Face","14","1",10.67,4.92
"Face","14","1",11.67,5.75
"Face","14","1",12.67,6.68
"Face","14","1",13.67,7.94
"Face","14","1",14.67,9.84
"Face","14","1",15.67,12.38
"Face","14","1",16.67,15.42
"Face","14","1",17.67,20.17
"Face","14","1",18.67,25.65
"Face","14","1",19.67,33.33
"Face","14","1",20.67,42.85
"Face","14","1",21.67,54.91
"Face","14","1",22.67,72.17
"Face","14","1",23.67,87.39
"Face","14","1",24.67,103.16
"Face","14","1",25.67,119.56
"Face","14","1",26.67,137.22
"Face","14","1",27.67,164.15
"Face","14","1",28.67,162.89
"Face","14","1",29.67,84.28
"Face","14","1",30.67,44.27
"Face","14","1",31.67,37.59
"Face","14","1",32.67,37.58
"Face","14","1",33.67,37.71
"Face","14","1",34.67,38.61
"Face","14","1",35.67,36.18
"Face","14","1",36.67,34.49
"Face","14","1",37.67,32.54
"Face","14","1",38.67,31.3
"Face","14","2",1.71,3.1
"Face","14","2",2.71,2.95
"Face","14","2",3.71,3.24
"Face","14","2",4.71,3.22
"Face","14","2",5.71,3.05
"Face","14","2",6.71,3.44
"Face","14","2",7.71,3.6
"Face","14","2",8.71,3.92
"Face","14","2",9.71,4.61
"Face","14","2",10.71,5.12
"Face","14","2",11.71,6.23
"Face","14","2",12.71,6.87
"Face","14","2",13.71,8.71
"Face","14","2",14.71,10.48
"Face","14","2",15.71,13.09
"Face","14","2",16.71,16.39
"Face","14","2",17.71,21.35
"Face","14","2",18.71,27.89
"Face","14","2",19.71,35.87
"Face","14","2",20.71,47.69
"Face","14","2",21.71,61.57
"Face","14","2",22.71,79.31
"Face","14","2",23.71,94.36
"Face","14","2",24.71,110.93
"Face","14","2",25.71,122.03
"Face","14","2",26.71,147.14
"Face","14","2",27.71,166.85
"Face","14","2",28.71,132.84
"Face","14","2",29.71,61.31
"Face","14","2",30.71,44.54
"Face","14","2",31.71,39.47
"Face","14","2",32.71,37.92
"Face","14","2",33.71,38.41
"Face","14","2",34.71,35.83
"Face","14","2",35.71,34.5
"Face","14","2",36.71,32.99
"Face","14","2",37.71,32.35
"Face","14","2",38.71,30.03
"Face","14","3",1.75,3.31
"Face","14","3",2.75,3.13
"Face","14","3",3.75,3.06
"Face","14","3",4.75,3.4
"Face","14","3",5.75,3.27
"Face","14","3",6.75,3.54
"Face","14","3",7.75,3.96
"Face","14","3",8.75,4.24
"Face","14","3",9.75,5.11
"Face","14","3",10.75,5.51
"Face","14","3",11.75,6.98
"Face","14","3",12.75,7.71
"Face","14","3",13.75,9.68
"Face","14","3",14.75,12.02
"Face","14","3",15.75,15.18
"Face","14","3",16.75,19.8
"Face","14","3",17.75,25.63
"Face","14","3",18.75,33.42
"Face","14","3",19.75,44.99
"Face","14","3",20.75,58.46
"Face","14","3",21.75,75.99
"Face","14","3",22.75,92.98
"Face","14","3",23.75,107.52
"Face","14","3",24.75,123.57
"Face","14","3",25.75,141.85
"Face","14","3",26.75,170.06
"Face","14","3",27.75,135.22
"Face","14","3",28.75,52.82
"Face","14","3",29.75,37.52
"Face","14","3",30.75,36.82
"Face","14","3",31.75,37.39
"Face","14","3",32.75,36.94
"Face","14","3",33.75,35.47
"Face","14","3",34.75,33.21
"Face","14","3",35.75,31.4
"Face","14","3",36.75,29.87
"Face","14","3",37.75,27.21
"Face","14","3",38.75,25.98
"Face","15","1",1.71,2.69
"Face","15","1",2.71,2.79
"Face","15","1",3.71,2.56
"Face","15","1",4.71,2.73
"Face","15","1",5.71,2.58
"Face","15","1",6.71,2.49
"Face","15","1",7.71,2.73
"Face","15","1",8.71,2.74
"Face","15","1",9.71,2.92
"Face","15","1",10.71,3.11
"Face","15","1",11.71,3.41
"Face","15","1",12.71,3.41
"Face","15","1",13.71,4.08
"Face","15","1",14.71,4.64
"Face","15","1",15.71,5.21
"Face","15","1",16.71,6.26
"Face","15","1",17.71,7.28
"Face","15","1",18.71,8.67
"Face","15","1",19.71,10.5
"Face","15","1",20.71,12.86
"Face","15","1",21.71,16.42
"Face","15","1",22.71,19.51
"Face","15","1",23.71,25.68
"Face","15","1",24.71,32.16
"Face","15","1",25.71,40.59
"Face","15","1",26.71,51.18
"Face","15","1",27.71,67.65
"Face","15","1",28.71,85.34
"Face","15","1",29.71,103.21
"Face","15","1",30.71,121.17
"Face","15","1",31.71,140.95
"Face","15","1",32.71,157.72
"Face","15","1",33.71,161.98
"Face","15","1",34.71,104.41
"Face","15","1",35.71,72.85
"Face","15","1",36.71,55.55
"Face","15","1",37.71,50.58
"Face","15","1",38.71,49.01
"Face","15","2",1.75,2.68
"Face","15","2",2.75,2.6
"Face","15","2",3.75,2.6
"Face","15","2",4.75,2.64
"Face","15","2",5.75,2.47
"Face","15","2",6.75,2.55
"Face","15","2",7.75,2.58
"Face","15","2",8.75,2.75
"Face","15","2",9.75,2.7
"Face","15","2",10.75,2.93
"Face","15","2",11.75,3.31
"Face","15","2",12.75,3.19
"Face","15","2",13.75,3.84
"Face","15","2",14.75,4.33
"Face","15","2",15.75,5.13
"Face","15","2",16.75,5.79
"Face","15","2",17.75,6.89
"Face","15","2",18.75,8.03
"Face","15","2",19.75,10.07
"Face","15","2",20.75,11.93
"Face","15","2",21.75,15.25
"Face","15","2",22.75,18.43
"Face","15","2",23.75,23.75
"Face","15","2",24.75,29.85
"Face","15","2",25.75,38.11
"Face","15","2",26.75,49.57
"Face","15","2",27.75,63.24
"Face","15","2",28.75,81.2
"Face","15","2",29.75,97.46
"Face","15","2",30.75,116.35
"Face","15","2",31.75,133.77
"Face","15","2",32.75,155.06
"Face","15","2",33.75,163.91
"Face","15","2",34.75,130.97
"Face","15","2",35.75,81.97
"Face","15","2",36.75,57.48
"Face","15","2",37.75,50.2
"Face","15","2",38.75,48.76
"Face","15","3",1.79,3.2
"Face","15","3",2.79,3.01
"Face","15","3",3.79,2.83
"Face","15","3",4.79,3.03
"Face","15","3",5.79,2.68
"Face","15","3",6.79,2.94
"Face","15","3",7.79,2.94
"Face","15","3",8.79,3.02
"Face","15","3",9.79,3.38
"Face","15","3",10.79,3.39
"Face","15","3",11.79,3.93
"Face","15","3",12.79,3.96
"Face","15","3",13.79,4.78
"Face","15","3",14.79,5.33
"Face","15","3",15.79,6.33
"Face","15","3",16.79,7.44
"Face","15","3",17.79,9.04
"Face","15","3",18.79,10.88
"Face","15","3",19.79,13.56
"Face","15","3",20.79,16.84
"Face","15","3",21.79,21.62
"Face","15","3",22.79,27.37
"Face","15","3",23.79,35.61
"Face","15","3",24.79,45.82
"Face","15","3",25.79,59.86
"Face","15","3",26.79,78.26
"Face","15","3",27.79,98.79
"Face","15","3",28.79,116.36
"Face","15","3",29.79,135.53
"Face","15","3",30.79,156.14
"Face","15","3",31.79,160.06
"Face","15","3",32.79,114.47
"Face","15","3",33.79,77.94
"Face","15","3",34.79,62.84
"Face","15","3",35.79,55.05
